iter	Logloss
879	0.03275527036
880	0.0327282555
881	0.03269507592
882	0.0326824258
883	0.03266299803
884	0.03262201065
885	0.03261408591
886	0.03260093394
887	0.03256473422
888	0.03255838553
889	0.03254836662
890	0.03251020715
891	0.0324999326
892	0.03248620993
893	0.03245409944
894	0.03241768248
895	0.03240279183
896	0.03239875955
897	0.0323717609
898	0.03235186926
899	0.03232731097
900	0.03231476325
901	0.03227428596
902	0.03224033077
903	0.03221662587
904	0.03219354317
905	0.03218034329
906	0.03214689077
907	0.03211844795
908	0.03211374204
909	0.03209357638
910	0.03208075982
911	0.03205957643
912	0.03203056305
913	0.03200395759
914	0.0319860454
915	0.03195633
916	0.03192937107
917	0.03190649813
918	0.03189565961
919	0.03188393567
920	0.03186742644
921	0.03185872385
922	0.03184495349
923	0.03181781128
924	0.03178220932
925	0.03176757986
926	0.03176212596
927	0.03175490804
928	0.03173701295
929	0.03172841177
930	0.03169848217
931	0.03166465111
932	0.03164333252
933	0.03163361381
934	0.0316023468
935	0.03157951685
936	0.03156434868
937	0.0315368128
938	0.03152488125
939	0.03149432999
940	0.03148314074
941	0.031468
942	0.03144737539
943	0.03144443031
944	0.0314258375
945	0.0314007798
946	0.03140080306
947	0.03138732505
948	0.03136705502
949	0.03134367285
950	0.03130836233
951	0.03128605419
952	0.03124938244
953	0.03123458658
954	0.0312201632
955	0.03119322716
956	0.03118206528
957	0.0311679716
958	0.03116151901
959	0.03112983304
960	0.03111218332
961	0.03108896448
962	0.0310841534
963	0.03107381855
964	0.03103991253
965	0.03102681844
966	0.03100675146
967	0.03099445311
968	0.03097082508
969	0.03094797063
970	0.03094574266
971	0.03093065657
972	0.03089903753
973	0.03087796827
974	0.03086293507
975	0.03085184915
976	0.03082314443
977	0.03080536122
978	0.03077813241
979	0.03075637472
980	0.0307516038
981	0.03073996817
982	0.0307286599
983	0.03070202523
984	0.03068060839
985	0.03064341654
986	0.03063349612
987	0.03060805504
988	0.03059473062
989	0.03057089515
990	0.03055877428
991	0.03054560776
992	0.0305408701
993	0.03052129034
994	0.03050902475
995	0.03049506979
996	0.03047693062
997	0.03045888659
998	0.03045496885
999	0.03044260273
